,date,pH,electrical_conductivity_dS_m,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,ammonium_mg_L,chloride_mg_L,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,nitrate_groundwater_mg_L,Aluminum (AL),Arsenic (AS),Barium (BA),Calcium (CA),Cadmium (CD),Chloride (CL),Copper (CU),Electrical Conductivity (EC),pH (Lab),Potassium (K),Magnesium (MG),Manganese (MN),Sodium (NA),Ammonium (NH4-N),Nitrate (NO3-N),Total Phosphorus (PTOT-P),Phosphate (PO4-P),Lead (PB),Zinc (ZN),sunlight_hours,humidity_percent,temperature_celsius
10329,2023-11-30,5.74,0.96,40.19,199.76,111.01,2.88,35.43,sugar beet,0.74,low,loess,unconfined,4.53,104.1,16.02,15,67.28,18.65,,,,,,,,,,,,,,,,,,,,3.68,84.21,8.59
10330,2024-01-19,6.48,0.72,33.0,240.79,65.57,6.04,73.69,grass,0.82,medium,loess,unconfined,3.87,74.83,72.9,36,85.02,27.81,,,,,,,,,,,,,,,,,,,,1.39,85.25,2.98
10331,2022-02-25,5.95,1.45,56.49,90.88,152.09,2.94,59.36,grass,1.01,medium,clay,unconfined,1.31,67.02,101.89,46,78.77,15.34,,,,,,,,,,,,,,,,,,,,2.77,85.89,1.57
10332,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,185.378,0.858,76.807,52.86,0.366,35.701,9.371,48.3,5.53,19.157,9.375,0.056,15.183,0.092,7.684,0.05,,1.351,181.043,8.77,79.95,10.7
10333,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,1850.878,0.2,132.727,8.361,0.482,12.994,12.595,19.8,4.18,2.434,5.057,0.865,11.729,0.079,0.723,0.05,,2.01,89.747,8.19,84.85,10.01
10334,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,160.459,0.457,20.553,6.7,0.05,37.696,0.5,20.5,5.28,1.578,1.664,0.064,17.012,4.753,0.029,0.085,,0.2,4.0,7.22,65.45,10.86
10335,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,115.363,0.2,33.482,49.819,1.215,66.703,1.357,56.2,4.97,13.162,17.352,0.266,25.072,0.047,10.13,0.05,,0.29,25.839,6.27,74.23,10.18
10336,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,115.871,0.2,33.907,50.418,1.26,71.226,1.42,56.3,5.0,13.07,17.529,0.269,26.624,0.047,9.378,0.05,,0.277,25.158,7.73,79.9,10.73
10337,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,19.65,1.212,52.778,60.385,0.293,32.397,17.902,71.0,6.26,66.068,17.058,0.166,27.525,0.047,13.711,0.05,,0.2,15.76,6.96,70.67,11.4
10338,2023-04-04,6.62,1.28,83.77,156.99,110.49,6.83,53.0,wheat,4.41,low,sand,unconfined,0.48,122.33,89.78,34,94.41,19.93,31.701,0.2,35.682,124.156,0.05,63.908,0.558,79.4,7.06,2.576,10.136,0.004,39.627,0.303,2.934,0.05,,0.2,4.0,6.3,68.03,8.43
10339,2024-05-29,6.0,0.63,75.72,98.51,126.12,3.49,70.59,potatoes,2.45,low,loess,unconfined,7.64,155.95,47.26,35,84.24,19.52,,,,,,,,,,,,,,,,,,,,8.53,79.69,14.22
10340,2020-12-03,5.81,1.01,62.76,105.07,84.32,1.49,43.42,potatoes,1.1,low,clay,confined,1.84,15.75,95.49,24,83.66,14.68,,,,,,,,,,,,,,,,,,,,1.55,87.82,4.46
10341,2021-08-22,6.65,1.04,62.47,100.83,145.23,2.03,75.89,potatoes,3.14,medium,peat,unconfined,8.73,82.66,80.38,29,90.62,17.93,,,,,,,,,,,,,,,,,,,,8.53,68.45,23.05
10342,2023-05-14,5.75,0.9,56.65,133.29,36.59,4.06,36.75,maize,0.42,low,loess,unconfined,4.19,104.45,66.66,7,54.86,11.86,,,,,,,,,,,,,,,,,,,,5.34,82.51,8.71
10343,2022-05-26,5.29,1.23,39.05,105.89,167.02,8.12,50.67,maize,0.92,low,loess,unconfined,4.38,111.2,77.84,20,81.19,7.6,,,,,,,,,,,,,,,,,,,,5.42,67.36,11.33
10344,2021-06-23,5.74,1.25,25.27,273.94,22.45,6.48,31.27,grass,2.77,medium,clay,unconfined,3.06,124.33,106.69,49,94.12,6.62,,,,,,,,,,,,,,,,,,,,11.25,67.07,20.12
10345,2023-02-06,6.31,0.94,39.58,127.02,44.94,5.89,27.04,wheat,2.42,low,sand,unconfined,2.58,76.96,84.41,27,50.24,13.88,,,,,,,,,,,,,,,,,,,,2.04,85.16,3.55
10346,2020-10-16,6.7,0.92,48.45,199.39,110.07,4.87,40.68,maize,1.11,high,loess,confined,3.62,99.3,91.73,4,77.96,17.07,,,,,,,,,,,,,,,,,,,,5.94,82.83,8.04
10347,2024-10-06,6.06,1.45,10.93,117.02,78.77,2.75,46.78,potatoes,0.24,low,peat,unconfined,8.11,101.27,85.22,0,96.14,5.69,,,,,,,,,,,,,,,,,,,,4.0,83.28,8.3
10348,2023-04-01,6.66,1.28,36.94,261.66,86.87,3.13,61.04,wheat,3.01,low,loess,unconfined,6.85,123.68,119.29,58,57.76,17.71,,,,,,,,,,,,,,,,,,,,7.34,71.75,9.64
10349,2024-05-26,5.32,1.02,23.48,166.95,78.76,3.9,37.14,sugar beet,4.43,low,peat,unconfined,9.27,98.42,77.47,52,86.06,5.21,,,,,,,,,,,,,,,,,,,,5.42,67.97,8.16
10350,2020-06-28,5.78,0.51,60.28,191.85,68.68,3.72,61.74,grass,3.84,low,clay,unconfined,4.99,57.11,67.64,45,72.46,25.6,,,,,,,,,,,,,,,,,,,,9.0,58.41,20.6
10351,2021-02-15,5.86,1.1,29.01,120.45,112.68,3.69,43.6,maize,1.01,low,sand,unconfined,8.08,60.95,47.68,26,59.76,14.32,,,,,,,,,,,,,,,,,,,,1.23,93.3,4.99
10352,2021-03-22,5.94,1.21,46.56,198.82,98.06,3.1,40.12,wheat,3.49,low,clay,unconfined,2.08,61.22,71.42,28,84.04,18.46,432.026,0.2,71.554,6.7,0.462,4.796,1.089,10.5,5.38,1.876,2.216,0.066,4.624,0.047,2.826,0.05,,0.473,22.688,8.23,76.22,10.37
10353,2021-03-22,5.94,1.21,46.56,198.82,98.06,3.1,40.12,wheat,3.49,low,clay,unconfined,2.08,61.22,71.42,28,84.04,18.46,10.0,0.487,195.485,169.425,0.05,29.546,0.5,101.4,6.9,1.455,21.254,0.999,33.465,0.571,0.029,0.921,,0.2,16.045,6.25,81.96,9.07
10354,2021-03-22,5.94,1.21,46.56,198.82,98.06,3.1,40.12,wheat,3.49,low,clay,unconfined,2.08,61.22,71.42,28,84.04,18.46,10.0,0.2,32.231,113.023,0.05,22.524,0.5,64.6,7.14,1.215,8.566,0.119,15.476,1.365,0.029,0.112,,0.2,4.0,5.03,80.75,12.18
10355,2021-03-22,5.94,1.21,46.56,198.82,98.06,3.1,40.12,wheat,3.49,low,clay,unconfined,2.08,61.22,71.42,28,84.04,18.46,10.0,0.2,204.591,195.835,0.05,47.664,0.5,111.1,6.74,0.69,22.089,1.826,26.521,0.339,0.029,0.264,,0.2,4.0,7.69,69.18,10.61
10356,2022-12-20,6.04,0.17,26.0,166.74,135.39,5.01,62.59,maize,1.16,low,sand,unconfined,0.75,86.99,85.23,38,77.25,13.36,,,,,,,,,,,,,,,,,,,,2.82,87.04,2.55
10357,2024-07-15,6.35,1.08,71.95,131.05,103.21,3.5,39.11,maize,3.82,low,peat,unconfined,2.64,176.06,70.0,22,86.28,19.4,,,,,,,,,,,,,,,,,,,,10.98,65.51,21.95
10358,2022-12-01,5.78,0.87,5.98,96.01,83.33,7.26,86.5,grass,3.78,medium,peat,unconfined,8.37,101.45,73.44,45,67.7,4.72,,,,,,,,,,,,,,,,,,,,1.2,89.55,0.59
10359,2021-12-13,6.07,0.93,49.52,138.12,130.98,7.24,58.65,maize,1.11,low,clay,unconfined,9.68,117.78,91.13,14,66.74,9.87,,,,,,,,,,,,,,,,,,,,2.76,85.53,4.7
10360,2022-04-04,5.98,0.73,14.45,133.84,26.71,6.2,22.65,grass,0.1,medium,peat,unconfined,7.1,84.07,93.24,41,28.1,14.37,14.915,0.815,14.727,38.01,0.05,2050.5,0.5,800.0,7.6,58.85,95.955,0.113,1799.626,5.368,0.029,7.637,,0.2,4.0,6.42,75.57,10.51
10361,2022-04-04,5.98,0.73,14.45,133.84,26.71,6.2,22.65,grass,0.1,medium,peat,unconfined,7.1,84.07,93.24,41,28.1,14.37,10.0,2.295,96.159,36.954,0.05,738.798,0.5,290.0,7.4,21.007,27.084,0.114,573.606,4.817,0.029,3.73,,0.2,4.0,6.05,76.47,9.45
10362,2022-04-04,5.98,0.73,14.45,133.84,26.71,6.2,22.65,grass,0.1,medium,peat,unconfined,7.1,84.07,93.24,41,28.1,14.37,13.877,2.711,394.073,295.726,0.05,1917.498,0.5,690.0,6.68,36.824,139.512,0.85,1011.5,24.505,0.029,2.794,,0.2,4.0,6.31,72.28,14.8
10363,2022-04-04,5.98,0.73,14.45,133.84,26.71,6.2,22.65,grass,0.1,medium,peat,unconfined,7.1,84.07,93.24,41,28.1,14.37,10.0,0.2,394.444,298.134,0.05,3737.879,0.5,1140.0,6.8,74.94,249.88,0.283,1973.325,10.888,0.029,1.655,,0.2,11.995,8.27,65.63,12.75
10364,2022-11-10,5.54,0.96,29.81,193.45,-3.27,5.97,47.62,grass,2.61,medium,peat,unconfined,4.17,112.96,81.55,19,72.77,10.46,,,,,,,,,,,,,,,,,,,,5.27,81.41,9.83
10365,2023-09-25,5.94,1.42,44.12,138.39,36.49,1.9,37.06,sugar beet,3.16,low,clay,confined,8.19,106.43,84.58,54,86.34,10.6,,,,,,,,,,,,,,,,,,,,4.08,79.5,9.83
10366,2020-11-20,5.93,0.87,45.11,53.92,86.26,9.58,17.17,potatoes,1.37,low,sand,unconfined,6.47,85.15,70.49,2,54.57,5.26,,,,,,,,,,,,,,,,,,,,5.95,85.46,9.55
10367,2020-05-23,5.92,1.29,44.59,182.31,115.66,4.44,71.16,sugar beet,2.09,medium,peat,unconfined,1.0,58.12,64.61,41,58.39,10.18,,,,,,,,,,,,,,,,,,,,6.69,76.27,10.56
10368,2023-09-22,6.02,0.76,43.03,214.66,-6.85,6.59,71.62,maize,2.29,medium,sand,unconfined,9.34,77.6,164.9,10,77.85,17.44,,,,,,,,,,,,,,,,,,,,5.14,81.45,8.7
10369,2024-04-02,6.04,1.23,27.16,66.7,99.54,6.67,35.5,sugar beet,3.64,low,loess,unconfined,1.49,91.8,91.43,7,80.75,9.32,,,,,,,,,,,,,,,,,,,,7.16,82.16,12.43
10370,2023-07-15,5.78,1.0,36.72,240.24,85.82,2.92,64.21,wheat,0.97,medium,peat,unconfined,4.62,73.57,71.59,49,82.75,18.29,,,,,,,,,,,,,,,,,,,,11.88,69.46,24.87
10371,2021-12-08,6.64,1.11,40.63,219.83,105.48,3.74,67.54,sugar beet,0.46,low,loess,unconfined,9.87,152.36,119.0,41,69.95,15.84,,,,,,,,,,,,,,,,,,,,1.81,94.5,0.14
10372,2022-08-11,5.42,1.0,43.91,118.46,23.7,5.8,49.75,sugar beet,1.35,high,loess,unconfined,3.14,94.3,116.79,20,61.07,5.57,1527.101,0.2,55.257,16.16,0.176,21.722,0.5,22.2,4.59,2.259,1.619,0.024,16.994,0.09,6.231,0.05,,0.29,4.0,8.21,63.79,23.12
10373,2022-08-11,5.42,1.0,43.91,118.46,23.7,5.8,49.75,sugar beet,1.35,high,loess,unconfined,3.14,94.3,116.79,20,61.07,5.57,57.534,1.721,194.503,7.526,0.05,253.578,0.5,92.4,5.34,24.059,10.57,0.138,124.702,0.194,0.029,0.05,,0.2,8.273,10.35,66.19,20.01
10374,2022-08-11,5.42,1.0,43.91,118.46,23.7,5.8,49.75,sugar beet,1.35,high,loess,unconfined,3.14,94.3,116.79,20,61.07,5.57,45.996,0.2,85.695,38.738,0.05,293.562,0.5,110.3,5.25,6.132,24.57,0.822,143.246,0.163,0.029,0.058,,0.2,6.645,9.24,61.85,21.25
10375,2024-03-20,5.64,1.19,38.69,94.14,204.61,1.91,69.05,sugar beet,2.49,low,peat,unconfined,1.49,134.27,66.07,56,56.84,19.96,,,,,,,,,,,,,,,,,,,,8.32,70.54,12.96
10376,2023-10-12,7.39,0.23,54.59,202.65,101.3,4.82,55.89,grass,0.69,low,peat,unconfined,7.01,119.89,60.8,17,57.67,10.45,,,,,,,,,,,,,,,,,,,,5.66,77.39,9.54
10377,2023-06-04,5.48,0.57,41.87,81.52,51.31,0.21,72.91,potatoes,1.14,medium,clay,unconfined,3.58,110.93,77.56,16,56.72,2.79,,,,,,,,,,,,,,,,,,,,11.22,51.58,19.57
10378,2024-07-01,5.32,1.13,44.03,116.58,105.18,5.02,26.55,sugar beet,2.48,low,peat,unconfined,5.6,102.96,112.8,50,56.03,5.95,,,,,,,,,,,,,,,,,,,,8.09,55.46,23.23
10379,2021-02-27,6.37,0.39,32.35,84.24,159.79,7.75,52.96,sugar beet,3.61,medium,sand,unconfined,8.81,77.38,96.04,18,69.3,27.8,,,,,,,,,,,,,,,,,,,,1.52,92.14,0.09
10380,2024-05-07,4.96,0.84,18.95,150.3,48.53,5.0,54.03,potatoes,0.13,high,loess,confined,1.74,138.95,80.25,19,59.48,10.06,,,,,,,,,,,,,,,,,,,,7.97,84.61,11.62
10381,2022-09-15,5.88,0.98,43.08,223.26,40.21,2.07,26.87,sugar beet,2.85,low,peat,confined,5.1,136.98,79.71,18,79.58,14.27,,,,,,,,,,,,,,,,,,,,4.97,81.62,10.46
10382,2024-05-15,7.07,0.75,64.15,168.75,95.28,3.89,28.78,potatoes,1.92,low,loess,confined,1.27,75.44,67.69,31,51.25,10.75,,,,,,,,,,,,,,,,,,,,6.07,77.73,12.23
10383,2023-11-07,5.23,0.79,48.88,200.9,98.69,6.23,18.32,sugar beet,2.81,low,clay,confined,5.43,127.88,82.41,14,78.31,15.32,,,,,,,,,,,,,,,,,,,,4.83,89.66,10.22
10384,2022-11-07,5.01,1.08,23.65,132.41,128.38,5.33,50.9,sugar beet,3.2,low,peat,unconfined,8.51,79.03,70.48,0,65.5,20.54,,,,,,,,,,,,,,,,,,,,5.74,84.05,10.88
10385,2022-06-05,5.25,1.3,56.29,154.87,159.01,5.9,41.19,wheat,0.18,high,sand,unconfined,6.9,102.07,74.94,32,76.36,23.7,,,,,,,,,,,,,,,,,,,,10.17,67.39,21.56
10386,2024-08-13,6.45,0.71,33.3,88.68,131.2,4.66,24.18,wheat,2.69,medium,clay,confined,1.99,72.82,71.0,6,73.17,2.29,,,,,,,,,,,,,,,,,,,,11.11,67.42,18.37
10387,2021-08-30,6.56,0.83,54.29,145.16,44.49,3.47,74.35,wheat,4.73,medium,loess,unconfined,6.7,65.81,138.81,28,78.04,11.34,,,,,,,,,,,,,,,,,,,,11.72,68.65,24.97
10388,2023-12-21,5.74,0.78,32.62,112.7,57.16,5.25,58.01,grass,2.11,high,clay,confined,4.68,110.42,120.21,16,63.09,19.94,,,,,,,,,,,,,,,,,,,,2.14,86.0,1.0
10389,2021-10-08,6.34,0.27,47.07,141.99,68.07,5.14,35.51,maize,4.56,high,clay,confined,3.72,125.11,96.78,9,67.52,13.47,,,,,,,,,,,,,,,,,,,,5.5,81.98,10.97
10390,2024-10-23,6.7,1.04,29.63,138.55,131.11,7.05,54.06,wheat,4.86,high,sand,unconfined,1.99,99.06,96.42,13,83.77,7.27,,,,,,,,,,,,,,,,,,,,5.64,76.38,9.36
10391,2022-11-23,6.89,1.28,30.14,134.28,124.27,4.06,45.24,maize,3.1,medium,sand,confined,3.0,106.4,92.76,17,64.73,11.18,,,,,,,,,,,,,,,,,,,,3.66,84.75,10.68
10392,2020-05-03,5.88,1.3,8.67,255.38,150.46,5.1,18.75,potatoes,2.59,low,peat,unconfined,0.47,59.19,99.34,21,49.04,18.85,,,,,,,,,,,,,,,,,,,,7.4,82.06,9.56
10393,2024-10-08,4.85,0.74,50.24,238.38,122.32,4.71,55.48,maize,3.86,low,sand,unconfined,8.95,76.44,76.48,21,73.2,31.38,,,,,,,,,,,,,,,,,,,,5.2,84.28,12.68
10394,2021-11-08,5.59,0.62,47.4,220.81,74.9,9.55,82.8,potatoes,3.95,medium,peat,confined,3.19,45.51,61.12,59,66.23,14.66,,,,,,,,,,,,,,,,,,,,5.31,86.15,11.73
10395,2024-11-28,5.79,1.01,48.53,239.75,92.13,3.49,78.24,maize,3.12,low,loess,unconfined,9.0,88.58,86.73,45,62.82,21.38,,,,,,,,,,,,,,,,,,,,5.09,80.23,10.89
10396,2022-10-07,5.87,1.25,45.51,220.97,41.54,4.23,52.07,potatoes,0.0,low,clay,unconfined,9.44,89.38,102.47,12,76.73,10.96,,,,,,,,,,,,,,,,,,,,5.82,78.12,9.77
10397,2022-12-30,5.91,1.05,24.75,148.88,125.13,3.09,41.28,wheat,3.26,medium,sand,unconfined,7.04,123.08,87.17,23,77.06,12.29,,,,,,,,,,,,,,,,,,,,1.21,94.73,3.15
10398,2021-08-26,6.56,1.09,59.32,143.75,74.96,7.61,61.26,wheat,4.41,medium,peat,unconfined,5.95,100.97,71.4,39,87.89,18.6,,,,,,,,,,,,,,,,,,,,8.48,50.86,19.18
10399,2022-10-13,6.64,1.34,59.86,161.77,148.97,7.76,55.33,wheat,0.34,medium,clay,unconfined,8.69,128.31,35.39,24,82.67,12.08,10.0,0.2,27.46,132.78,0.05,23.293,0.5,80.7,7.61,3.868,13.898,0.01,16.019,0.047,38.022,0.05,,0.2,5.801,5.19,85.74,12.75
10400,2022-10-13,6.64,1.34,59.86,161.77,148.97,7.76,55.33,wheat,0.34,medium,clay,unconfined,8.69,128.31,35.39,24,82.67,12.08,10.0,0.33,59.891,126.991,0.05,43.788,0.5,79.8,7.53,2.589,13.478,0.665,29.659,0.047,10.422,0.05,,0.2,4.0,3.87,88.28,10.92
10401,2022-10-13,6.64,1.34,59.86,161.77,148.97,7.76,55.33,wheat,0.34,medium,clay,unconfined,8.69,128.31,35.39,24,82.67,12.08,10.0,0.357,35.85,100.38,0.05,6.624,0.5,55.8,6.96,1.061,14.531,0.023,7.181,0.047,0.029,0.05,,0.2,6.928,4.77,75.28,9.66
10402,2023-01-14,5.91,0.78,24.24,139.47,124.01,4.57,47.23,potatoes,1.49,low,loess,unconfined,0.87,124.94,101.87,48,81.47,16.11,,,,,,,,,,,,,,,,,,,,2.46,90.92,1.7
10403,2024-11-10,6.55,0.93,50.64,98.0,177.52,7.37,87.2,grass,4.28,medium,peat,confined,6.21,90.15,61.52,33,65.01,25.27,,,,,,,,,,,,,,,,,,,,4.41,83.63,9.29
10404,2024-08-25,6.18,1.49,57.5,164.83,116.79,5.66,42.08,maize,3.13,low,sand,unconfined,9.25,160.88,56.09,24,54.74,18.8,,,,,,,,,,,,,,,,,,,,11.21,64.6,24.86
10405,2024-12-30,6.03,0.94,30.6,71.69,116.04,6.4,69.14,potatoes,0.57,low,peat,unconfined,8.97,84.34,91.22,6,61.14,15.62,,,,,,,,,,,,,,,,,,,,1.31,93.82,0.47
10406,2021-10-20,6.45,0.62,34.08,156.88,92.7,3.01,52.88,wheat,2.98,low,peat,unconfined,7.73,47.1,54.65,50,49.36,6.64,,,,,,,,,,,,,,,,,,,,3.7,82.28,9.02
10407,2022-02-17,6.04,0.8,50.68,100.26,84.62,5.32,52.97,maize,3.09,medium,clay,confined,2.51,116.68,38.44,14,69.56,10.67,,,,,,,,,,,,,,,,,,,,2.33,88.1,2.13
10408,2022-09-06,7.03,0.72,9.79,145.95,89.65,8.74,16.98,wheat,0.55,low,loess,unconfined,6.73,81.0,116.98,58,43.46,0.0,,,,,,,,,,,,,,,,,,,,4.94,75.9,12.19
10409,2021-07-29,5.28,1.11,18.23,159.56,139.97,7.95,72.03,grass,0.86,low,clay,confined,8.97,100.77,72.1,59,89.01,15.31,10.0,0.2,37.344,31.77,0.051,13.141,0.5,38.4,5.61,5.501,7.948,0.008,27.2,0.047,10.758,0.05,,0.2,4.0,9.01,55.66,22.09
10410,2021-07-29,5.28,1.11,18.23,159.56,139.97,7.95,72.03,grass,0.86,low,clay,confined,8.97,100.77,72.1,59,89.01,15.31,10.0,0.225,25.093,60.714,0.05,12.346,0.5,36.5,6.9,1.11,4.772,0.41,10.416,0.49,0.029,0.218,,0.2,4.0,8.02,56.3,22.32
10411,2021-07-29,5.28,1.11,18.23,159.56,139.97,7.95,72.03,grass,0.86,low,clay,confined,8.97,100.77,72.1,59,89.01,15.31,10.0,5.058,23.701,64.695,0.05,28.433,0.5,42.7,6.66,3.489,3.316,0.343,17.698,0.657,0.029,0.578,,0.2,4.0,10.06,63.56,24.4
10412,2021-07-29,5.28,1.11,18.23,159.56,139.97,7.95,72.03,grass,0.86,low,clay,confined,8.97,100.77,72.1,59,89.01,15.31,10.0,21.112,335.072,131.274,0.05,44.058,0.5,93.8,6.63,1.447,9.721,4.248,29.408,0.486,0.029,0.331,,0.2,10.078,10.03,59.02,23.8
10413,2021-07-29,5.28,1.11,18.23,159.56,139.97,7.95,72.03,grass,0.86,low,clay,confined,8.97,100.77,72.1,59,89.01,15.31,10.0,1.438,16.33,56.873,0.05,45.731,0.5,46.0,6.4,0.864,6.11,0.395,25.721,0.889,0.029,0.336,,0.2,4.0,10.47,50.72,21.63
10414,2021-07-29,5.28,1.11,18.23,159.56,139.97,7.95,72.03,grass,0.86,low,clay,confined,8.97,100.77,72.1,59,89.01,15.31,10.0,11.877,486.912,133.42,0.05,33.464,0.5,85.4,6.7,0.814,9.679,5.547,14.808,4.17,0.029,1.29,,0.2,4.0,9.67,69.89,20.12
10415,2021-07-09,5.74,0.73,20.2,132.36,46.06,6.61,66.74,sugar beet,2.92,low,peat,confined,3.64,115.8,94.32,51,77.03,11.87,,,,,,,,,,,,,,,,,,,,10.3,67.76,18.28
10416,2021-11-01,5.94,1.08,4.07,67.97,102.53,6.9,53.76,wheat,2.06,low,sand,unconfined,6.46,81.04,104.98,31,77.01,5.83,,,,,,,,,,,,,,,,,,,,3.54,75.87,12.58
10417,2023-04-06,6.22,0.78,61.7,90.6,33.35,9.87,70.7,sugar beet,1.16,medium,clay,confined,4.19,60.1,109.85,16,102.72,11.79,183.903,0.2,50.976,17.344,0.382,7.109,2.643,21.7,4.75,12.451,3.945,0.23,7.565,0.047,11.971,0.05,,1.31,36.655,5.4,69.14,9.06
10418,2023-04-06,6.22,0.78,61.7,90.6,33.35,9.87,70.7,sugar beet,1.16,medium,clay,confined,4.19,60.1,109.85,16,102.72,11.79,10.0,0.2,13.532,44.698,0.05,9.786,0.5,29.7,7.45,1.232,7.522,0.331,6.5,0.08,0.029,0.057,,0.2,4.0,5.14,75.41,9.92
10419,2023-04-06,6.22,0.78,61.7,90.6,33.35,9.87,70.7,sugar beet,1.16,medium,clay,confined,4.19,60.1,109.85,16,102.72,11.79,10.0,0.2,13.726,44.857,0.05,9.82,0.778,29.8,7.53,1.222,7.55,0.336,6.554,0.072,0.029,0.069,,0.2,4.0,8.63,74.99,11.05
10420,2023-04-06,6.22,0.78,61.7,90.6,33.35,9.87,70.7,sugar beet,1.16,medium,clay,confined,4.19,60.1,109.85,16,102.72,11.79,66.489,0.2,54.772,30.219,0.05,41.221,0.5,29.3,5.66,0.942,2.631,0.996,14.764,0.996,0.029,0.191,,0.2,4.0,5.91,72.53,14.49
10421,2023-04-06,6.22,0.78,61.7,90.6,33.35,9.87,70.7,sugar beet,1.16,medium,clay,confined,4.19,60.1,109.85,16,102.72,11.79,10.0,0.2,17.613,17.339,0.05,12.308,0.5,16.2,6.09,1.195,1.462,0.093,10.884,0.54,0.029,0.283,,0.2,4.0,8.28,76.96,11.45
10422,2021-09-23,6.63,0.36,0.24,172.91,114.92,6.57,58.31,grass,3.14,low,sand,unconfined,9.04,70.99,88.25,1,64.45,16.62,,,,,,,,,,,,,,,,,,,,4.53,85.29,10.36
10423,2023-03-18,5.99,1.09,46.86,122.13,81.66,3.68,24.05,sugar beet,0.55,low,peat,unconfined,2.44,81.95,125.11,48,49.74,11.28,,,,,,,,,,,,,,,,,,,,7.96,80.88,10.13
10424,2022-06-25,5.29,1.04,56.23,178.04,120.14,7.43,30.59,wheat,0.57,low,loess,unconfined,2.88,107.98,38.98,42,81.86,21.78,,,,,,,,,,,,,,,,,,,,8.57,53.05,20.28
10425,2024-09-02,6.42,1.16,34.13,150.49,70.3,4.85,48.79,grass,0.05,low,peat,unconfined,6.84,93.06,132.38,53,66.31,12.98,,,,,,,,,,,,,,,,,,,,3.25,80.7,8.81
10426,2023-03-20,6.38,0.8,26.63,140.11,89.72,5.98,16.17,maize,3.27,low,peat,unconfined,0.26,69.73,80.33,48,50.48,15.17,,,,,,,,,,,,,,,,,,,,5.19,79.65,10.08
10427,2024-03-22,5.03,0.77,44.66,167.38,125.29,5.24,72.45,sugar beet,4.66,low,sand,unconfined,2.87,169.15,49.58,0,92.79,16.38,,,,,,,,,,,,,,,,,,,,8.3,77.93,11.8
10428,2022-08-18,6.0,1.12,40.04,116.26,105.04,3.58,45.69,sugar beet,0.1,high,sand,unconfined,2.96,108.58,97.59,29,85.99,22.1,,,,,,,,,,,,,,,,,,,,10.71,66.01,24.34
10429,2024-12-05,5.2,1.46,60.07,170.02,161.71,5.62,52.74,potatoes,2.01,high,loess,unconfined,7.03,52.03,81.65,30,90.66,13.78,,,,,,,,,,,,,,,,,,,,2.81,86.72,4.54
10430,2020-09-03,5.67,1.0,0.0,129.02,80.74,6.93,30.37,wheat,0.88,low,sand,confined,5.12,123.82,68.11,9,62.63,14.16,10.0,2.473,101.178,157.754,0.05,71.881,0.5,104.0,6.86,3.379,12.595,0.462,48.112,0.445,0.029,0.354,,0.2,4.0,4.53,87.78,11.46
10431,2020-09-03,5.67,1.0,0.0,129.02,80.74,6.93,30.37,wheat,0.88,low,sand,confined,5.12,123.82,68.11,9,62.63,14.16,10.0,6.037,165.563,179.407,0.05,31.241,0.5,102.4,6.88,2.064,14.895,0.615,28.58,0.549,0.029,0.199,,0.2,4.0,5.53,75.57,9.46
10432,2023-07-04,5.55,1.13,21.63,276.81,77.28,6.48,62.93,wheat,3.23,low,loess,confined,0.7,142.44,37.31,5,63.09,17.18,877.725,1.495,254.477,10.838,0.05,55.57,0.5,40.4,4.75,11.964,7.621,0.164,25.811,7.803,0.029,0.05,,0.2,7.764,8.18,57.83,19.5
10433,2023-07-04,5.55,1.13,21.63,276.81,77.28,6.48,62.93,wheat,3.23,low,loess,confined,0.7,142.44,37.31,5,63.09,17.18,27.101,0.2,75.391,12.134,0.05,52.395,0.5,29.8,5.81,1.985,4.687,0.173,23.203,5.486,0.029,0.12,,0.2,4.0,9.76,58.89,19.67
10434,2023-07-04,5.55,1.13,21.63,276.81,77.28,6.48,62.93,wheat,3.23,low,loess,confined,0.7,142.44,37.31,5,63.09,17.18,16.505,4.016,212.531,23.159,0.05,24.685,0.5,39.9,6.1,26.455,16.007,0.071,18.628,0.644,0.191,0.05,,0.2,4.0,9.94,52.28,20.74
