date;pH;electrical_conductivity_dS_m;nitrate_input_mg_L;fertilizer_kg_ha;manure_kg_ha;ammonium_mg_L;chloride_mg_L;crop_type;livestock_density_LU_ha;urbanization;soil_type;aquifer_type;permeability_m_day;groundwater_level_cm;precipitation_mm;drought_days;evaporation_mm;nitrate_groundwater_mg_L
1-5-2023;6.13;1.44;74.83;120.25;112.4;4.44;15.36;grass;4.15;low;loess;unconfined;4.42;94.92;88.23;43;57.49;22.04
26-2-2022;5.1;1.65;27.84;84.34;134.53;4.06;51.44;grass;2.45;low;peat;unconfined;7.51;64.58;72.28;16;84.27;7.26
21-11-2024;5.86;1.02;62.23;129.6;83.66;7.12;58.81;sugar beet;1.56;low;clay;unconfined;7.23;84.85;60.02;23;67.71;12.54
21-4-2020;6.12;1.17;60.31;254.72;88.91;8.08;52.35;potatoes;4.09;low;peat;unconfined;9.35;120.81;89.47;6;80.86;28.8
11-4-2024;5.87;0.86;61.49;145.22;98.76;6.82;55.67;sugar beet;1.3;low;loess;unconfined;9.06;63.11;64.52;34;85.91;14.0
2-5-2021;5.23;1.26;14.66;182.29;169.68;4.25;65.19;potatoes;3.63;low;peat;unconfined;4.99;118.32;13.49;9;56.4;23.09
29-2-2024;6.8;0.64;50.5;158.44;115.15;5.68;23.46;potatoes;1.64;medium;peat;unconfined;8.29;85.04;81.2;38;67.6;10.64
14-10-2021;6.05;0.24;36.87;79.74;80.29;3.18;51.26;grass;2.24;low;sand;confined;9.95;87.52;85.01;37;68.89;7.48
20-11-2022;6.72;0.76;61.77;222.45;182.07;5.42;54.93;grass;3.13;low;peat;unconfined;5.86;26.0;101.31;28;57.42;22.86
3-10-2023;5.87;0.56;6.9;137.61;100.45;1.49;40.62;wheat;3.27;low;clay;unconfined;6.6;96.16;103.37;46;67.81;1.46
16-12-2021;5.56;1.44;47.36;84.47;16.99;5.47;7.49;maize;2.34;low;sand;unconfined;0.9;87.04;131.16;41;68.09;6.99
18-9-2021;6.13;1.54;44.53;124.39;44.53;4.89;29.52;sugar beet;0.72;medium;peat;unconfined;9.84;68.49;52.51;13;71.36;12.54
14-10-2023;5.89;0.58;0.2;139.69;122.33;5.88;39.83;wheat;3.76;low;clay;unconfined;9.16;89.31;97.08;29;86.49;9.61
2-1-2020;5.41;1.39;22.29;187.47;28.91;4.98;52.99;sugar beet;4.43;medium;clay;unconfined;4.75;67.99;58.95;5;85.16;11.29
2-12-2022;6.73;1.29;3.4;115.96;119.92;6.67;50.67;sugar beet;4.58;low;peat;unconfined;4.77;120.78;45.56;46;89.16;20.59
3-2-2020;5.69;0.53;25.47;281.02;68.8;3.47;88.47;maize;0.49;low;clay;unconfined;5.85;108.77;53.18;14;52.08;13.36
23-11-2023;5.08;0.88;50.98;103.14;147.11;6.51;68.87;sugar beet;3.59;medium;peat;confined;7.31;65.22;67.49;0;53.74;24.77
24-5-2020;6.66;0.83;43.91;180.6;106.7;5.94;49.54;sugar beet;1.04;low;peat;unconfined;7.26;77.21;99.75;5;59.7;22.22
22-7-2021;5.75;1.22;43.39;51.3;34.52;7.18;52.42;grass;0.51;low;peat;unconfined;6.49;64.87;97.38;18;83.15;9.93
4-6-2021;5.7;0.63;19.21;143.82;136.57;7.31;75.41;grass;0.36;low;clay;unconfined;2.95;51.85;102.92;21;61.64;10.45
10-8-2022;5.12;0.97;62.41;168.36;154.54;3.1;76.18;grass;0.02;low;sand;unconfined;5.48;30.32;111.13;4;68.07;8.9
21-11-2021;6.87;0.79;39.62;94.02;48.93;6.03;56.68;maize;4.61;low;loess;unconfined;5.58;80.07;98.38;32;74.99;6.1
16-1-2023;5.36;1.14;40.67;224.95;67.89;2.67;84.67;grass;3.03;medium;loess;unconfined;4.91;93.9;27.37;47;40.43;22.91
4-7-2023;6.03;0.93;58.81;171.72;120.1;7.32;32.04;wheat;3.02;low;loess;unconfined;0.78;119.52;129.32;47;65.77;11.12
2-5-2023;6.46;0.84;20.17;134.12;127.27;3.29;49.42;wheat;4.06;medium;loess;confined;8.86;153.08;68.84;14;66.6;9.12
14-2-2022;6.21;0.94;44.57;171.18;194.13;4.24;113.32;wheat;4.31;high;peat;unconfined;3.3;69.96;59.53;52;67.61;22.31
15-12-2024;5.97;1.61;48.47;120.33;135.64;5.44;64.21;maize;0.02;low;peat;unconfined;6.34;132.83;84.79;30;84.47;9.69
2-12-2023;5.15;0.87;29.09;212.57;196.03;6.48;47.18;potatoes;3.77;high;sand;unconfined;6.33;109.8;26.33;44;42.43;12.07
12-7-2023;5.6;0.69;53.05;200.76;100.78;5.74;52.08;potatoes;1.94;low;loess;unconfined;1.34;75.18;80.08;35;54.73;14.98
14-12-2021;6.09;1.18;49.54;168.67;115.35;6.53;53.59;wheat;1.64;low;clay;unconfined;8.97;120.69;95.67;15;71.35;17.24
18-8-2020;5.61;0.96;37.98;180.58;77.27;5.02;83.4;potatoes;3.72;low;sand;unconfined;3.68;98.72;55.76;58;78.61;22.79
7-3-2023;6.1;0.58;37.36;76.14;79.1;5.49;66.08;sugar beet;2.15;low;loess;unconfined;0.78;139.92;89.32;14;89.41;15.14
31-5-2024;6.34;1.67;50.47;223.35;105.88;1.47;48.43;maize;4.93;high;clay;confined;9.11;74.12;56.71;46;85.95;21.35
26-5-2024;6.48;0.89;55.77;145.03;76.7;7.05;16.48;wheat;4.21;low;clay;unconfined;2.24;47.57;66.4;25;64.13;22.86
16-9-2020;5.39;0.89;41.26;201.25;-2.56;4.42;35.47;wheat;0.96;medium;peat;confined;7.38;90.63;138.66;18;48.01;8.55
5-8-2021;7.1;1.05;62.4;187.49;73.33;4.14;51.2;wheat;2.57;low;clay;unconfined;9.57;68.63;69.87;7;70.71;19.84
29-8-2024;6.38;1.52;53.17;200.49;143.07;8.87;47.41;sugar beet;3.52;medium;peat;unconfined;2.36;83.01;60.28;31;69.18;24.86
12-3-2022;6.0;0.5;4.23;97.61;102.91;-0.42;71.92;grass;1.66;low;clay;unconfined;7.07;106.42;69.73;2;82.33;1.5
17-5-2020;6.54;1.08;11.9;103.98;103.14;5.19;45.37;wheat;0.84;low;sand;unconfined;2.88;90.27;67.85;40;84.91;7.29
30-10-2021;7.18;1.63;63.64;262.41;69.46;0.52;66.77;potatoes;2.2;medium;clay;unconfined;8.21;58.59;69.99;3;64.41;23.42
27-6-2022;5.28;1.04;35.06;74.03;113.32;5.68;20.56;grass;0.62;low;sand;unconfined;8.52;60.29;77.78;24;56.26;8.13
21-4-2022;5.89;0.63;43.28;95.12;166.35;3.6;39.51;sugar beet;1.18;low;clay;unconfined;5.28;174.75;43.36;19;84.65;12.24
9-12-2022;4.81;0.81;62.79;152.16;156.03;-0.87;63.89;wheat;3.6;low;loess;unconfined;5.4;88.37;57.54;3;59.34;22.85
10-5-2023;6.1;1.06;39.87;152.25;114.63;7.18;91.35;grass;2.03;medium;loess;unconfined;5.55;133.92;87.84;36;56.41;22.82
5-7-2022;6.18;1.4;40.75;123.0;65.85;2.42;47.16;wheat;2.19;medium;sand;confined;8.29;106.23;55.25;3;52.4;5.36
9-9-2023;5.98;0.9;22.63;180.8;170.69;6.9;66.58;wheat;3.15;low;clay;unconfined;1.31;210.86;83.06;30;52.31;23.43
4-9-2021;5.67;1.25;47.4;195.1;142.37;3.05;76.72;sugar beet;1.91;low;clay;confined;3.95;84.51;87.15;1;107.4;14.5
16-5-2021;4.98;0.57;51.73;149.09;40.77;4.07;69.06;potatoes;2.23;low;peat;unconfined;2.38;63.48;79.14;57;71.13;13.05
14-3-2020;6.19;0.57;28.44;136.58;29.73;0.43;64.97;sugar beet;3.77;low;sand;unconfined;7.79;98.36;103.24;15;63.8;14.64
18-8-2020;6.73;0.86;21.56;148.89;42.98;5.85;42.92;sugar beet;2.62;low;sand;confined;6.11;124.45;57.31;7;45.91;14.87
4-6-2021;5.7;1.43;92.53;125.13;80.25;3.85;80.39;potatoes;4.18;low;clay;unconfined;4.92;107.17;53.96;10;62.32;11.17
29-4-2024;6.22;1.02;38.14;65.09;136.07;4.27;23.64;grass;3.3;low;peat;unconfined;4.52;71.99;141.94;38;98.76;18.41
19-8-2024;5.22;1.09;26.33;165.05;135.12;4.81;24.66;sugar beet;2.32;low;loess;unconfined;8.38;173.84;86.62;39;60.22;12.2
11-3-2021;6.23;1.08;54.13;188.29;113.63;1.7;87.35;wheat;4.56;low;sand;confined;1.99;68.81;96.74;50;71.51;23.38
22-9-2021;5.8;1.33;38.98;142.3;94.38;6.38;57.23;sugar beet;2.08;low;clay;confined;4.1;102.45;93.62;31;63.9;19.31
6-10-2022;5.62;0.82;18.28;36.75;194.85;3.87;25.24;potatoes;4.78;low;sand;unconfined;5.95;119.53;52.05;20;89.14;12.34
10-6-2021;5.62;1.21;49.66;121.41;101.36;9.59;21.33;grass;4.42;medium;clay;unconfined;1.87;103.42;53.05;3;66.63;11.49
5-5-2022;5.8;0.75;22.94;195.29;96.52;4.04;20.48;potatoes;1.56;high;peat;confined;4.41;143.07;63.09;59;87.31;12.72
18-6-2023;6.19;1.59;71.53;78.09;79.7;4.22;90.69;wheat;0.11;low;sand;unconfined;6.79;144.06;113.46;15;55.39;12.32
23-3-2022;5.34;0.76;49.89;184.79;188.48;2.29;48.38;grass;1.41;high;peat;unconfined;4.46;101.47;111.45;20;73.59;11.64
17-3-2021;5.8;0.74;34.46;127.73;128.84;1.77;39.65;sugar beet;2.31;medium;sand;unconfined;1.14;96.76;85.34;55;39.57;13.23
12-5-2022;5.98;1.16;42.19;149.06;58.62;6.76;82.58;grass;4.49;low;loess;unconfined;6.0;33.31;50.51;12;71.35;12.09
1-3-2022;5.45;1.02;58.07;115.71;53.88;7.12;55.03;sugar beet;1.0;medium;loess;unconfined;1.67;113.16;69.68;9;75.23;12.07
11-11-2023;6.9;1.1;43.72;93.22;32.8;3.87;43.45;sugar beet;4.78;medium;loess;confined;3.17;105.98;48.5;58;66.89;6.15
7-6-2023;5.57;1.07;82.44;221.71;96.13;5.24;71.22;maize;4.9;medium;peat;unconfined;0.64;135.15;77.91;13;86.96;21.49
22-1-2024;5.67;0.67;62.72;190.79;40.06;7.48;61.95;sugar beet;2.38;low;peat;unconfined;5.04;159.52;45.88;4;63.99;22.67
7-3-2021;5.51;1.48;49.75;182.24;53.3;5.58;62.01;sugar beet;0.73;low;peat;unconfined;4.32;79.03;108.67;41;77.87;19.46
11-12-2022;6.9;1.27;21.26;195.43;142.73;5.97;44.6;sugar beet;3.79;low;clay;confined;7.73;72.07;55.96;30;79.58;26.08
14-5-2023;6.28;1.41;37.06;175.14;135.64;5.17;32.09;maize;1.74;low;peat;unconfined;8.08;133.16;95.04;56;53.97;14.44
13-1-2020;5.53;0.84;49.58;197.21;159.66;3.69;29.79;grass;1.65;medium;loess;confined;8.9;71.65;57.59;13;91.08;15.74
11-3-2020;6.55;1.12;23.54;116.8;41.19;5.77;52.06;maize;0.5;high;clay;unconfined;1.38;70.43;65.96;17;76.93;4.04
17-4-2020;6.1;1.06;65.87;218.88;59.91;8.73;50.15;potatoes;4.88;low;clay;unconfined;3.02;125.14;80.09;52;69.59;21.42
17-9-2024;6.13;1.34;20.52;214.42;74.86;3.96;59.66;sugar beet;4.47;low;loess;confined;6.35;136.43;59.47;49;79.34;15.41
26-11-2024;5.83;1.35;27.26;169.02;165.6;6.73;41.5;maize;1.48;low;sand;confined;9.46;141.55;131.38;42;52.69;20.88
23-4-2021;5.63;1.06;28.75;135.6;102.52;5.36;75.61;maize;0.32;medium;loess;confined;4.76;129.71;33.54;18;59.66;4.96
1-4-2023;6.17;0.54;54.88;88.82;172.88;3.82;23.49;grass;2.43;low;peat;unconfined;5.1;86.74;38.04;49;77.6;11.15
21-10-2023;5.73;1.53;23.9;161.43;125.1;6.79;58.36;grass;0.88;low;clay;unconfined;4.18;133.99;86.87;54;52.76;11.29
17-1-2021;6.91;1.17;4.0;234.25;95.5;6.56;31.81;grass;2.46;medium;loess;unconfined;3.01;78.1;86.22;28;69.83;14.16
8-1-2023;5.37;0.82;61.76;91.96;122.95;6.16;45.14;wheat;3.88;low;loess;unconfined;2.85;132.6;52.93;2;107.52;12.57
21-1-2021;6.77;1.12;31.11;200.9;30.82;8.5;31.59;grass;1.87;high;sand;unconfined;3.05;148.42;95.22;42;84.68;16.19
10-9-2023;5.94;0.55;18.63;126.43;17.83;8.67;42.65;sugar beet;2.89;high;peat;unconfined;4.07;70.37;54.06;51;70.09;18.55
22-10-2020;6.15;1.32;24.9;130.7;110.37;5.11;28.59;maize;2.75;medium;clay;unconfined;4.75;78.48;115.71;15;51.01;4.86
1-1-2020;6.42;0.56;74.34;91.23;100.58;4.79;29.98;potatoes;2.01;low;sand;confined;0.74;53.84;106.11;27;80.68;11.17
23-7-2024;5.68;0.93;26.86;112.38;177.34;2.15;69.28;potatoes;4.84;low;sand;unconfined;7.56;127.71;97.68;37;71.82;8.76
26-3-2022;6.43;1.07;37.53;182.34;44.84;8.07;22.21;potatoes;1.71;low;clay;unconfined;1.1;106.75;77.51;24;81.2;9.9
16-5-2023;4.65;1.31;31.06;188.56;114.9;4.85;63.0;sugar beet;0.17;low;clay;unconfined;6.04;104.85;131.1;17;71.78;25.57
19-9-2023;5.64;1.03;15.35;161.79;127.81;3.78;67.04;maize;4.23;low;peat;unconfined;6.4;157.43;71.56;37;74.96;21.29
26-6-2022;5.54;1.19;25.15;124.96;113.71;3.13;64.61;wheat;4.65;low;sand;unconfined;0.54;58.84;105.82;6;69.24;8.45
12-7-2023;5.37;0.99;13.98;94.82;143.96;3.12;49.47;wheat;2.43;medium;clay;unconfined;3.57;118.34;49.86;33;94.51;7.46
10-1-2020;5.89;0.99;59.12;153.09;74.71;8.52;28.16;grass;0.41;high;clay;unconfined;7.51;61.64;65.73;9;72.71;1.88
29-6-2022;6.19;1.03;42.02;131.75;133.29;6.8;19.1;wheat;0.44;low;clay;unconfined;3.12;99.76;66.83;39;74.08;14.39
2-11-2024;6.35;0.94;89.65;160.56;122.46;2.02;26.4;maize;2.84;medium;sand;confined;8.95;37.88;109.25;23;65.7;15.98
15-4-2023;6.12;0.49;25.82;133.94;146.63;2.1;26.52;grass;0.59;low;loess;unconfined;9.52;102.44;83.43;36;48.88;10.45
2-9-2021;5.67;0.77;22.82;135.22;79.55;5.24;55.5;sugar beet;0.98;low;sand;confined;9.07;143.58;93.71;9;93.98;12.6
5-3-2021;6.18;1.07;70.68;157.95;52.55;2.97;21.69;potatoes;3.91;low;clay;confined;6.04;129.48;96.7;29;64.17;14.54
17-6-2020;6.06;0.93;61.16;167.61;74.86;4.5;45.87;potatoes;1.11;low;sand;confined;1.64;59.92;111.57;4;78.71;13.65
14-3-2021;6.47;0.95;47.7;211.2;57.48;8.11;50.8;grass;1.93;low;clay;unconfined;4.98;128.85;75.11;38;88.03;21.72
12-8-2024;6.39;0.9;17.73;133.15;77.4;7.14;43.94;grass;1.86;medium;clay;unconfined;9.91;119.07;83.36;31;67.87;12.5
23-10-2022;6.02;0.74;74.9;177.27;86.63;1.58;44.59;grass;2.2;low;peat;unconfined;0.79;86.5;92.1;26;92.69;25.95
20-8-2023;5.55;0.85;38.56;240.18;63.54;2.98;75.53;maize;2.1;low;peat;unconfined;3.76;117.91;55.15;47;60.56;13.84
12-12-2020;5.67;0.91;31.39;178.6;100.31;5.49;59.99;grass;2.61;low;clay;unconfined;2.63;82.99;104.66;59;40.72;22.53
4-10-2022;5.73;1.0;62.86;208.21;52.84;7.26;64.06;maize;2.65;high;clay;confined;9.35;79.81;93.31;28;58.57;26.54
4-6-2022;5.84;1.12;39.55;118.97;97.07;3.36;42.57;grass;1.12;high;loess;unconfined;4.55;103.14;94.41;57;75.12;10.7
26-6-2021;6.13;0.95;16.69;113.98;80.19;5.74;65.69;maize;0.75;medium;loess;unconfined;0.17;52.18;97.64;2;71.35;6.05
14-9-2020;6.36;0.69;40.81;142.03;95.15;4.09;56.07;maize;0.93;medium;clay;unconfined;5.63;135.31;64.56;48;77.64;14.24
19-2-2022;5.97;0.58;24.37;147.35;115.73;8.5;54.2;wheat;1.02;low;clay;unconfined;3.46;103.84;54.1;41;62.84;11.09
27-11-2020;6.01;1.78;0.0;203.54;83.27;6.24;42.17;wheat;4.1;medium;loess;confined;7.31;70.33;40.39;51;34.19;22.96
2-8-2021;6.07;0.66;22.37;113.52;68.88;4.61;54.74;grass;4.65;high;sand;unconfined;1.48;75.85;88.87;46;73.4;10.75
2-9-2022;5.74;0.84;29.45;145.57;73.82;2.01;92.17;grass;3.69;high;clay;confined;7.43;89.72;109.32;59;75.5;14.72
4-7-2023;5.54;1.16;16.89;203.74;140.92;2.88;62.07;maize;0.21;medium;sand;confined;3.81;95.81;69.3;43;75.06;20.33
12-4-2022;5.12;1.11;51.5;160.78;151.05;-0.05;84.18;maize;3.0;low;sand;unconfined;9.93;93.84;96.02;30;65.33;20.68
30-6-2021;5.65;1.16;24.45;149.46;79.4;5.54;12.26;wheat;3.9;medium;loess;unconfined;4.86;86.33;107.63;59;72.32;5.52
2-2-2020;6.24;0.87;49.57;161.92;93.82;6.33;51.45;sugar beet;2.61;low;clay;unconfined;3.51;113.8;85.02;28;70.8;15.36
5-11-2021;5.65;1.07;15.33;93.62;31.82;6.43;66.42;potatoes;0.4;low;clay;confined;3.45;147.1;66.63;12;70.89;10.85
28-8-2024;5.88;1.02;58.18;92.81;92.72;3.77;57.73;potatoes;2.56;low;sand;confined;0.64;121.16;76.49;58;80.5;17.32
6-5-2024;6.23;0.91;14.47;70.59;41.94;7.56;60.3;sugar beet;3.19;low;clay;unconfined;9.94;78.0;82.99;17;46.98;0.0
28-9-2023;6.26;1.07;0.0;160.33;80.47;8.17;42.23;sugar beet;2.85;low;sand;unconfined;7.15;134.58;70.55;9;66.03;12.15
9-7-2022;5.46;1.32;64.75;195.94;143.09;3.67;74.23;potatoes;3.61;low;sand;unconfined;8.34;91.3;68.72;11;77.48;19.99
27-10-2024;6.5;0.99;22.88;188.28;39.92;7.36;17.98;wheat;1.34;medium;loess;confined;5.46;98.54;70.93;10;58.49;13.26
18-2-2020;6.56;1.0;75.14;207.18;63.92;5.28;47.01;potatoes;3.49;medium;peat;unconfined;9.38;105.31;76.33;30;67.72;22.19
29-4-2022;5.44;1.32;51.29;222.71;64.12;3.95;52.48;sugar beet;1.67;low;clay;unconfined;4.88;106.94;78.67;47;49.68;20.5
12-2-2023;5.59;1.29;55.81;157.23;33.25;7.46;38.54;potatoes;3.57;medium;loess;unconfined;2.93;115.74;73.02;51;44.66;15.58
25-5-2020;6.6;1.48;60.91;146.77;134.51;2.59;50.56;potatoes;2.44;high;sand;confined;7.63;114.73;65.68;36;41.52;15.98
9-6-2024;5.93;0.47;42.25;223.8;111.09;2.03;10.71;sugar beet;3.91;low;loess;unconfined;7.15;72.76;125.9;33;71.77;8.81
2-3-2024;4.89;1.27;42.48;114.95;172.35;4.21;24.07;wheat;2.51;medium;clay;unconfined;8.17;105.4;61.8;57;60.59;9.95
4-5-2023;5.3;1.18;65.63;91.07;60.19;4.54;75.4;potatoes;1.44;low;loess;unconfined;9.11;121.23;83.5;11;72.55;9.33
3-4-2020;5.88;0.73;42.23;133.06;29.11;1.71;54.87;grass;4.95;medium;peat;unconfined;2.03;109.44;118.45;15;90.55;10.9
26-1-2023;5.42;1.08;25.44;127.21;137.65;5.98;42.42;grass;1.21;low;clay;unconfined;3.37;106.4;72.08;55;65.36;6.39
3-6-2024;5.79;1.32;51.72;152.42;85.57;3.44;69.6;potatoes;2.01;low;sand;confined;3.87;123.62;43.35;16;76.09;12.87
17-6-2020;6.02;0.75;0.0;107.5;81.34;2.38;77.74;sugar beet;3.88;medium;clay;unconfined;2.55;105.36;66.25;1;49.98;12.96
1-8-2024;6.73;1.13;66.39;168.49;159.12;6.3;86.19;grass;2.59;low;loess;unconfined;9.05;85.92;62.91;34;53.05;28.18
17-9-2021;5.85;1.26;66.81;121.54;106.79;4.14;12.26;potatoes;3.42;low;peat;unconfined;4.84;115.46;119.93;3;34.39;13.3
2-11-2024;6.54;0.68;63.96;211.41;136.17;7.12;77.66;sugar beet;2.44;low;loess;confined;8.91;60.83;28.87;2;48.08;13.92
23-12-2024;6.71;0.96;63.2;90.27;75.09;5.92;26.78;grass;3.05;medium;sand;unconfined;5.08;117.97;57.99;36;57.26;10.41
3-1-2020;6.72;1.09;38.32;143.03;70.99;4.6;56.03;wheat;2.56;low;clay;unconfined;4.8;137.81;100.45;7;63.94;15.92
15-3-2024;6.14;0.76;37.87;133.25;85.39;7.2;62.23;sugar beet;4.96;low;loess;unconfined;3.42;40.38;72.75;54;60.01;6.23
23-3-2024;5.02;0.74;15.41;161.54;126.81;5.84;82.18;grass;1.04;low;peat;unconfined;4.91;66.57;63.95;12;65.16;12.88
19-2-2023;6.23;0.96;74.96;196.34;102.04;4.96;59.39;maize;4.46;low;peat;unconfined;2.87;93.2;50.02;3;75.15;19.68
30-11-2024;6.52;1.24;30.3;163.31;118.72;6.02;55.58;maize;2.32;low;loess;unconfined;5.73;103.81;66.91;36;58.12;10.33
19-12-2024;5.96;1.19;46.8;143.57;-4.13;6.09;33.24;sugar beet;0.13;high;sand;unconfined;1.67;73.51;87.75;18;66.97;5.77
9-8-2023;6.87;0.74;45.08;184.56;24.72;2.81;16.25;grass;4.89;low;sand;unconfined;8.16;48.19;102.67;49;72.64;20.96
9-8-2022;6.43;1.2;13.19;192.15;13.85;9.72;32.72;wheat;4.35;low;clay;unconfined;1.86;118.61;103.23;43;60.06;15.95
11-4-2022;6.28;0.75;5.11;163.46;84.83;5.14;78.13;sugar beet;0.37;low;loess;unconfined;5.0;112.36;103.03;10;63.8;12.88
18-9-2023;6.54;0.52;40.11;169.38;44.09;5.18;50.66;sugar beet;1.92;low;peat;unconfined;2.49;88.32;70.61;6;75.93;11.96
14-8-2021;6.17;0.89;30.92;182.33;167.59;1.49;83.22;wheat;4.32;high;clay;unconfined;8.78;117.75;109.68;45;95.12;25.94
7-9-2023;4.75;1.34;38.21;67.8;99.14;5.26;35.65;potatoes;2.53;high;loess;confined;2.6;125.79;71.13;26;79.04;11.71
27-5-2020;5.75;1.2;61.31;132.46;108.67;5.34;65.71;potatoes;4.62;low;peat;unconfined;8.68;107.23;75.7;57;51.68;12.63
26-7-2020;6.6;1.0;44.5;168.81;56.41;2.7;53.36;wheat;2.98;medium;peat;confined;0.67;121.22;86.71;58;58.3;13.47
15-11-2024;5.6;0.87;55.17;135.42;55.16;2.92;75.91;wheat;4.05;low;clay;unconfined;1.22;57.88;94.68;45;52.96;11.08
8-2-2024;5.89;0.88;48.91;135.59;162.05;3.2;45.53;grass;2.25;low;peat;unconfined;0.5;125.09;85.64;49;76.28;16.75
12-10-2024;5.48;1.03;33.67;168.75;171.3;4.41;47.45;wheat;0.46;low;peat;unconfined;1.66;88.59;48.56;8;82.02;15.22
25-6-2020;6.89;0.68;19.96;169.88;116.63;5.43;74.34;maize;1.13;high;sand;unconfined;5.38;102.29;91.25;15;43.51;12.9
2-10-2022;6.84;0.9;45.29;173.35;18.73;4.55;8.21;maize;0.68;medium;sand;unconfined;5.95;29.38;84.06;34;68.93;17.28
24-5-2021;5.56;0.94;41.68;110.39;82.98;5.61;47.14;potatoes;4.01;low;loess;confined;1.31;132.58;112.89;7;61.52;17.25
12-2-2022;6.07;0.59;58.3;79.11;112.53;6.35;16.78;maize;4.62;low;peat;unconfined;1.94;80.8;122.67;52;61.36;16.79
19-6-2020;5.66;0.75;36.98;190.22;90.88;6.09;49.41;maize;1.15;low;loess;unconfined;6.19;79.23;100.77;30;65.83;15.03
29-5-2024;6.31;1.12;34.05;112.88;15.19;5.73;41.59;grass;1.61;high;peat;confined;1.99;146.15;85.13;52;65.33;9.42
3-5-2022;6.25;1.0;35.41;109.42;173.98;5.57;62.04;potatoes;3.7;medium;loess;unconfined;7.62;119.57;68.62;38;58.42;10.06
31-1-2021;6.41;0.91;21.63;104.91;66.58;5.58;59.32;grass;2.17;high;peat;unconfined;9.18;73.02;59.08;39;75.39;2.14
26-4-2020;6.17;0.73;68.94;207.55;46.35;4.71;44.29;sugar beet;4.05;low;clay;unconfined;5.35;144.45;50.98;1;58.2;10.44
30-12-2020;7.47;1.47;62.79;160.6;98.76;3.68;30.77;maize;1.59;low;loess;unconfined;8.51;105.38;95.37;36;64.76;12.87
10-4-2023;5.49;0.75;15.74;167.13;147.37;4.81;51.57;maize;2.64;low;loess;unconfined;0.93;96.0;111.31;33;63.02;12.69
6-9-2020;5.14;1.08;56.08;184.48;120.52;6.31;76.1;grass;4.17;low;peat;confined;9.07;121.63;87.64;56;88.96;15.94
10-5-2022;5.8;0.85;3.1;147.88;47.37;6.29;30.39;sugar beet;1.75;low;loess;confined;0.71;124.12;93.75;17;64.19;1.83
3-2-2024;5.22;1.01;59.71;200.63;40.78;6.02;19.93;maize;3.21;medium;clay;unconfined;0.21;42.36;43.41;55;99.65;25.02
12-8-2020;5.25;1.14;26.07;90.16;12.34;4.05;13.14;wheat;3.23;medium;sand;confined;9.05;19.84;31.21;9;78.63;7.84
11-11-2024;5.5;0.59;47.2;95.72;88.34;4.57;19.31;grass;1.76;low;sand;unconfined;1.77;87.84;49.68;49;46.3;0.41
18-1-2023;5.54;1.0;1.41;92.96;81.08;4.57;49.85;potatoes;3.72;low;peat;unconfined;8.03;122.33;93.99;47;53.8;8.4
23-12-2020;5.52;1.36;16.03;171.08;120.55;3.79;21.89;sugar beet;2.64;low;clay;unconfined;4.7;78.03;59.49;12;58.4;17.43
9-1-2020;6.26;1.53;49.37;175.32;72.58;6.79;42.5;maize;2.97;low;clay;confined;3.92;149.45;79.36;32;91.68;14.82
21-6-2024;5.75;0.96;25.98;126.37;138.95;1.32;59.23;maize;1.95;low;loess;unconfined;9.63;117.42;40.07;48;86.82;12.58
22-5-2023;5.91;1.01;23.2;138.38;126.19;9.04;7.43;potatoes;0.45;high;clay;unconfined;7.49;72.31;74.49;7;97.42;11.01
12-10-2021;6.45;1.66;67.92;213.4;70.84;9.15;69.74;maize;3.49;low;peat;confined;8.1;143.34;83.29;9;70.27;20.62
17-10-2021;5.62;1.34;84.22;115.28;115.65;5.1;78.55;wheat;1.72;low;sand;confined;2.84;117.08;85.02;45;64.26;13.96
11-6-2023;5.87;0.81;58.74;164.77;153.16;5.81;87.29;wheat;3.04;low;sand;unconfined;0.83;100.63;96.61;10;55.47;24.23
27-4-2021;6.18;0.81;18.16;115.71;61.57;6.7;79.48;sugar beet;4.54;medium;peat;unconfined;3.03;127.44;140.15;50;84.25;7.79
6-6-2020;5.03;1.29;75.27;204.8;91.47;3.48;98.25;wheat;4.17;low;clay;unconfined;8.69;105.06;94.37;17;53.35;15.93
10-3-2024;4.81;0.7;8.77;181.42;90.69;6.14;54.6;sugar beet;3.15;low;sand;unconfined;8.3;106.52;62.92;42;74.53;18.18
4-2-2020;6.17;1.33;33.91;80.05;85.69;7.64;66.12;sugar beet;1.14;low;peat;confined;8.23;125.02;33.04;18;64.18;12.78
26-5-2021;6.25;1.1;41.1;136.96;132.08;1.39;44.98;grass;2.58;low;clay;unconfined;4.8;113.34;89.12;41;82.67;17.26
19-8-2022;7.03;1.16;78.48;46.05;135.24;2.12;63.26;maize;1.87;high;clay;unconfined;2.87;91.47;98.6;52;67.12;15.66
31-12-2020;6.08;0.92;58.25;195.02;116.27;6.5;52.75;maize;2.96;low;peat;unconfined;1.6;119.82;60.04;39;80.57;20.26
18-3-2020;6.41;0.81;30.72;252.37;114.36;4.46;16.74;wheat;3.66;low;loess;confined;1.14;69.94;83.86;49;68.96;25.46
25-8-2021;5.9;1.44;21.1;40.98;77.51;4.23;19.91;maize;3.63;medium;loess;unconfined;4.13;114.56;65.73;31;67.3;4.89
