date,electrical_conductivity_dS_m,pH,nitrate_groundwater_mg_L,ammonium_mg_L,chloride_mg_L,temperature,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,sunlight_hours,humidity
1989-12-19,1.209,4.72,0.28,0.87,14.6,,49.7367,279.7868,196.3586,maize,1.19,low,clay,unconfined,9.9957,68.9571,834.1739,82,258.0876,2210.6529,52.0647
1990-10-15,1.011,4.71,0.38,0.92,14.45,,57.6271,141.803,42.4299,wheat,0.4728,low,clay,confined,3.5506,123.1193,253.3144,19,626.8874,1298.4503,60.3728
1991-09-24,1.159,5.79,0.03,1.1,12.89,,50.4429,291.0746,172.27,maize,0.7354,medium,peat,unconfined,2.802,268.3633,565.8573,80,904.5423,1094.3661,75.7699
1992-10-13,0.983,5.02,0.05,2.0,12.96,,54.3876,150.4677,26.9194,potatoes,1.375,medium,sand,confined,0.6821,154.2121,497.5494,46,690.3914,2343.978,65.5192
1993-10-26,,,0.115,,13.953,10.1,36.873,86.4846,115.745,beets,0.8228,medium,clay,unconfined,4.7607,294.1441,500.1821,79,837.0404,1122.1021,76.9702
1999-11-30,,,0.028,1.835,11.415,9.7,24.3069,271.2099,107.2049,wheat,1.0137,low,loess,confined,8.9858,208.3404,337.3167,5,210.3637,2303.7279,65.0896
2003-06-03,,,0.03,2.75,12.71,9.8,14.2615,248.7647,174.1339,maize,2.8379,medium,sand,unconfined,2.8117,115.5972,876.6892,74,577.2882,1209.1888,61.7041
2005-09-12,1.05,5.5,0.01,3.11,13.6,10.0,27.6381,246.574,146.1318,potatoes,1.2192,high,peat,unconfined,5.4255,71.2459,764.6159,76,852.0121,2299.8399,54.6127
2007-11-23,1.1400000000000001,5.54,0.01,2.99,13.76,10.9,62.3749,72.3527,99.3902,potatoes,0.5439,high,clay,unconfined,5.007,247.6836,764.0849,25,607.8985,2248.4085,46.5413
2009-08-24,1.16,5.64,0.014,3.002,14.34,10.0,80.7504,269.82,181.2209,wheat,1.1035,medium,loess,unconfined,6.1852,201.8626,444.4171,7,347.4765,2231.903,50.0409
2011-01-02,1.1099999999999999,5.68,0.014,3.306,12.75,10.1,25.2323,199.1002,179.4565,potatoes,0.2109,low,clay,confined,4.8989,58.4089,395.2024,87,275.9558,2143.1349,59.5079
2013-12-13,1.1,5.92,0.07,3.652,13.03,10.8,19.77,167.5889,24.4517,potatoes,1.8884,medium,clay,unconfined,1.3876,96.7427,648.4284,71,598.5509,1135.387,66.3073
2014-10-09,1.2,5.7,0.07,3.428,14.0301,11.1,77.4361,278.2929,176.7833,wheat,2.1898,low,peat,unconfined,1.4613,93.5389,470.5374,71,275.0005,1418.414,86.853
2015-09-23,1.2,5.9,0.07,3.498,14.82,9.7,37.4642,216.5103,114.7854,maize,1.27,medium,peat,confined,2.3666,289.123,243.69,7,982.0213,1690.4257,82.7574
2016-08-23,1.1,5.7,0.047,3.566,13.4031,11.0,95.6349,83.2577,171.0129,grass,1.6986,low,loess,unconfined,2.4103,280.1557,972.7214,45,930.9122,1724.7422,63.7528
2017-10-23,1.2,5.85,0.07,4.048,14.1086,9.1,74.2886,179.8843,52.6382,beets,2.6342,low,sand,unconfined,5.7677,66.9254,435.1878,87,833.9762,1235.5242,51.1724
2019-07-23,1.1289,5.95,0.07,4.838,14.206,10.2,39.408,209.1541,47.1972,wheat,0.6965,high,peat,confined,6.4116,237.1104,1195.5411,39,123.307,1971.2113,84.908
2021-05-31,1.19,5.64,0.029,3.986,10.993,10.2,36.0588,274.6377,149.9966,maize,0.5774,medium,loess,confined,1.0597,210.427,822.9337,56,494.2838,1574.0661,75.7027
2023-06-01,,5.62,0.029,4.838,11.3,10.6,57.1329,119.9735,69.5644,potatoes,0.8501,low,peat,unconfined,4.4405,165.8695,1041.7595,91,206.1889,2387.6192,40.2491
1981-09-07,1.356,4.0,0.1,0.57,13.0,,17.123,248.5585,120.5913,grass,0.7361,high,loess,confined,5.5605,246.9549,726.999,19,393.8414,2398.4359,87.9338
1990-10-15,,,,,,,20.5909,249.9532,143.9868,potatoes,2.6386,medium,clay,unconfined,8.7881,159.9331,1121.093,36,228.5872,1351.5269,58.8852
1991-09-24,,,,,,,25.8272,82.0124,129.8734,grass,0.2327,high,clay,unconfined,3.7777,276.5592,378.1285,68,416.4685,1735.2246,48.1967
1992-10-13,,,,,,,79.7251,54.3083,145.8138,grass,0.3446,medium,peat,confined,6.8741,59.534,485.5908,89,155.9531,2373.8699,50.305
1993-10-26,,,,,,,56.2472,195.3524,131.6643,maize,2.8278,medium,loess,unconfined,7.8126,251.77,375.2346,65,621.8964,1877.63,50.1429
1999-11-30,,,,,,,10.951,247.3697,88.243,wheat,1.2378,high,loess,unconfined,0.7506,77.722,1023.3914,90,545.4995,1843.6902,40.706
2003-06-03,,,,,,,70.6165,188.6077,36.289,maize,1.5369,medium,loess,unconfined,9.1711,276.3697,384.9776,82,180.3524,1407.564,43.7314
1981-09-07,1.017,5.8,0.1,0.37,8.0,,48.1321,253.3369,173.9621,wheat,1.7823,high,sand,confined,3.541,150.3381,796.8898,64,627.8236,1668.9195,50.7465
1982-10-11,0.678,5.7,0.1,0.14,8.0,,55.9767,205.5758,172.2815,maize,2.369,low,clay,unconfined,1.1565,183.0862,834.3225,8,274.8049,2257.8213,87.0823
1983-12-13,0.9039999999999999,5.68,0.1,0.12,10.0,,29.2705,213.3231,21.0222,grass,2.1649,high,peat,confined,8.652,84.7555,1059.8436,91,346.1248,2384.7132,73.0122
1984-10-24,0.791,5.82,0.1,0.12,7.0,,59.6604,57.0386,171.3558,maize,1.1802,low,peat,confined,9.8429,186.0233,379.0959,38,583.8972,1927.9223,75.9489
1985-11-13,0.689,5.88,0.3,0.1,8.48,,98.1238,72.1496,47.178,beets,2.425,high,peat,confined,2.7117,265.636,945.6666,39,954.0993,2155.9322,88.3885
1986-11-12,0.718,5.74,0.3,0.01,9.19,,16.61,231.2574,79.9153,wheat,2.2651,low,peat,confined,1.6116,185.7342,363.9558,43,879.4058,2325.4431,47.6432
1987-11-23,0.757,5.6,0.3,0.11,9.55,,35.5526,240.7108,94.4028,wheat,2.6489,high,peat,unconfined,7.0935,149.1789,1198.8096,42,599.2963,2410.8565,82.6075
1988-10-13,0.8140000000000001,5.66,0.28,0.12,9.55,,31.8698,185.5445,142.3336,maize,0.8305,high,loess,unconfined,0.1963,144.205,1079.6567,89,368.7328,1550.8059,40.3313
1989-12-19,0.836,5.69,0.28,0.12,10.1,,32.3694,197.5413,36.6348,grass,0.3753,low,loess,confined,7.9716,111.7851,378.4507,2,112.0079,1110.3966,71.1283
1990-10-15,0.768,5.9,0.28,0.1,12.71,,44.0836,203.5915,168.7962,grass,0.4068,high,sand,unconfined,5.9839,248.9309,925.2373,68,984.3386,2191.6869,57.3097
1991-09-24,0.877,5.97,0.03,0.1,8.41,,83.6299,76.2478,189.6946,potatoes,1.6797,low,loess,unconfined,9.7639,145.5667,1136.7563,22,591.3495,1892.2195,47.3559
1992-10-13,0.682,5.88,0.03,0.12,8.96,,92.1573,216.9772,191.4853,maize,0.8598,medium,sand,confined,6.7693,153.6871,292.8808,43,591.1386,1041.015,80.7191
1993-10-26,,,0.053,,8.994,9.8,28.1994,169.6175,36.5308,potatoes,0.2299,low,loess,unconfined,3.6329,201.5254,879.9279,42,982.154,2291.1988,77.0531
1999-11-30,,,0.028,0.098,14.074,9.4,58.8655,200.6307,185.4884,grass,2.5267,high,clay,confined,4.67,254.5542,1100.2044,76,586.7344,1613.27,60.5393
2003-06-03,,,0.03,0.14,16.71,9.8,67.3209,190.7855,122.2092,potatoes,2.601,high,sand,unconfined,3.6223,247.4754,840.5313,1,128.8043,1459.2597,79.5704
2007-11-23,1.3699999999999999,6.0,0.01,0.24,16.96,10.0,56.9645,240.7501,150.8471,wheat,1.1638,medium,clay,confined,7.297,142.7895,775.3233,42,432.5863,1392.8129,61.9751
2011-01-02,1.4,6.13,0.018,0.241,19.12,10.2,49.0669,129.6421,187.5074,wheat,0.4808,medium,loess,confined,7.8164,231.4417,236.9594,71,654.1343,1759.286,67.4213
2014-10-09,1.4,6.1,0.07,0.218,20.0354,10.5,27.2778,143.3816,138.9792,beets,0.8211,medium,clay,confined,2.269,274.6644,707.3569,72,259.0036,1386.4897,50.2415
2015-09-23,1.4,6.1,0.07,0.217,19.39,9.7,53.9397,147.9016,102.2131,wheat,2.0652,medium,clay,confined,4.659,297.5255,1111.7927,77,946.881,2110.0892,58.8858
2016-08-23,1.4,6.1,0.047,0.184,18.83,10.9,46.1093,240.614,114.5201,beets,2.0945,medium,loess,confined,2.8896,195.3042,1084.2266,20,558.2336,1978.4392,86.0792
2017-10-23,1.4,6.23,0.07,0.188,19.1372,9.5,81.6007,157.7782,143.2106,grass,2.1353,high,peat,confined,3.1116,168.6154,604.162,88,819.5169,2065.5117,49.2727
2019-07-23,1.3265,6.23,0.07,0.269,19.366,11.0,78.7244,94.2687,190.0458,beets,2.5799,low,loess,confined,7.9031,90.3598,660.311,78,728.696,2356.9587,80.3424
2023-06-01,,6.1,0.029,0.185,16.475,10.2,22.0599,295.7602,180.1656,maize,2.6634,high,clay,confined,0.6938,293.8296,550.5199,0,179.5087,1060.4932,72.68
1981-09-09,7.684,5.5,18.0,0.3,69.0,,17.9667,173.3455,123.8721,maize,2.9693,medium,clay,confined,5.7831,101.0898,1079.1283,92,419.5062,1230.3707,57.9983
1982-10-12,10.734,6.2,36.0,0.14,61.0,,91.7339,77.312,57.9818,wheat,1.1244,high,peat,unconfined,4.2059,63.9494,516.7766,10,779.723,2358.2188,80.9101
1983-12-13,8.814,5.87,40.0,0.02,52.0,,58.1958,217.5687,82.4112,beets,2.7467,low,peat,unconfined,4.5336,235.5763,604.8526,86,873.834,2399.2352,46.7402
1984-10-24,8.588,5.91,42.0,0.01,39.0,,87.2021,234.7906,85.1253,maize,1.9618,medium,peat,confined,6.4879,244.2088,574.3087,84,728.6277,1361.2773,79.4871
1985-11-04,7.955,6.2,48.0,0.01,30.0,,15.2336,175.0557,72.0513,beets,0.4549,low,loess,confined,5.2126,286.3082,839.1884,24,826.3587,2246.3866,43.1732
1986-11-12,10.508,6.35,80.4,0.01,54.2,,57.3864,211.6143,154.4142,grass,1.8203,high,loess,confined,3.1133,287.9544,219.1294,26,490.455,1470.4738,83.7154
1987-11-23,7.74,5.92,44.3,0.02,38.7,,58.5484,93.1687,170.4778,potatoes,1.1992,low,loess,confined,8.9955,245.8352,551.4875,91,362.5655,1886.1033,55.3433
1988-10-13,7.853,5.84,28.9,0.01,47.4,,87.4632,141.9806,77.5696,maize,0.3141,medium,clay,confined,5.2502,176.7541,1176.4171,89,549.3659,1371.1121,81.8198
1989-12-21,7.0280000000000005,5.8,33.8,0.03,46.2,,18.7849,90.4572,172.3027,beets,0.8166,medium,loess,confined,7.3857,140.5685,422.17,1,526.7312,1959.4056,56.6395
1990-10-15,7.006,6.1,14.54,0.01,44.52,,31.6401,146.8088,152.1987,maize,2.1676,high,sand,unconfined,9.3086,52.9682,359.9268,95,149.8824,2282.9284,42.6036
1991-09-25,6.689,6.2,17.54,0.01,45.9,,46.5884,190.7001,99.401,maize,1.1092,high,loess,confined,9.9486,154.1369,865.0715,3,507.1261,1371.4536,59.5441
1992-10-13,6.316,6.02,14.55,0.01,43.13,,87.9257,160.6349,145.7593,grass,1.9718,low,clay,unconfined,4.1003,218.9666,558.9565,87,204.5525,2409.8901,81.7635
1993-10-28,,,13.036,,40.583,10.1,94.4995,198.3037,158.4809,maize,2.7355,low,sand,unconfined,1.5284,255.1705,546.8502,53,147.4421,1407.2223,84.0594
1994-09-27,,,51.646,0.014,35.727,10.1,99.3452,175.4398,120.9856,potatoes,1.812,low,loess,confined,8.7127,158.4656,792.1243,50,774.9526,2372.3159,86.8234
1995-09-13,,,36.366,0.014,41.742,9.9,96.3274,129.4536,99.7604,maize,2.8642,low,clay,confined,4.4561,274.6458,572.5958,69,370.8078,2240.0275,78.144
1996-07-24,,,47.816,0.014,29.92,10.0,10.5348,85.854,38.3086,grass,1.0956,high,sand,confined,1.4069,79.0255,1007.3748,76,599.3272,1111.2353,60.6371
1997-09-04,,,53.882,0.014,19.214,10.5,14.2938,113.1682,20.2465,wheat,2.6412,medium,peat,unconfined,6.5979,99.3522,982.8466,28,585.9747,1960.2624,45.6778
1998-06-11,,,43.767,0.014,19.568,10.5,23.2846,100.1783,188.7052,grass,2.8939,low,loess,confined,6.0067,68.0349,456.0364,32,956.3399,1632.5865,50.2308
1999-06-22,,,70.751,0.014,115.0,9.7,41.3976,226.8556,68.1473,grass,1.6023,low,clay,confined,1.4637,234.5652,917.5765,92,714.7666,1795.507,49.0862
2000-08-03,,,24.503,0.014,32.401,10.1,84.6926,254.9917,139.3371,beets,1.1546,medium,sand,confined,1.2476,78.7416,619.0186,76,325.9986,1678.089,67.9832
2001-09-28,,,60.649,0.014,61.896,10.0,90.3391,230.0972,189.805,beets,1.1177,low,sand,confined,9.4424,228.9497,461.3209,57,984.7938,1348.5918,83.2375
2002-08-13,,,47.676,0.014,44.029,9.9,26.8151,210.9335,167.2924,wheat,1.3302,low,clay,confined,6.7204,251.1087,804.7518,62,157.8656,1203.503,55.672
2003-06-03,,,30.04,0.03,29.6,9.7,65.7698,126.9628,42.0649,potatoes,2.0163,high,clay,confined,9.2202,298.2916,555.72,82,296.4724,1363.7922,80.8696
2004-09-07,,,19.77,0.09,27.6,11.8,92.5626,227.7464,164.3442,maize,1.3721,medium,clay,confined,3.1405,282.3111,1091.3788,6,248.5407,1121.143,66.9337
2005-09-14,4.93,5.8,21.93,0.36,29.4,10.2,51.7359,201.2709,150.7508,grass,2.3125,medium,peat,confined,6.1048,216.514,1121.7241,1,261.6143,1981.3219,70.6952
2006-05-02,,,19.0,0.14,32.0,,19.3189,61.7233,79.2915,wheat,2.1022,low,sand,unconfined,3.1335,64.0365,322.8697,84,793.2167,1651.5818,42.588
2006-10-04,5.62,5.9,25.28576,0.25192,41.22,11.1,51.2032,276.903,144.1283,potatoes,1.043,medium,clay,unconfined,9.514,72.4627,215.7009,32,720.9429,1728.0835,51.9473
2007-11-15,4.58,5.96,19.28,0.24,35.47,11.2,43.8215,69.9885,168.6597,maize,2.4368,medium,clay,confined,2.7883,190.8195,1179.2689,14,101.9388,1826.0365,57.8941
2008-10-20,4.16,5.83,14.966,0.241,29.95,11.0,61.9892,175.677,72.4559,beets,2.2979,high,sand,unconfined,4.8928,192.8154,641.9752,32,404.0554,1231.9097,54.4177
2009-08-17,4.09,5.92,9.132,0.241,27.7,10.7,49.4793,178.2673,176.4253,wheat,1.8923,high,sand,confined,7.1126,114.2768,345.4358,74,711.9159,2119.3251,53.1076
2010-09-14,4.16,5.99,14.802,0.241,28.3,10.5,11.5611,259.2518,34.1866,grass,0.6419,high,sand,confined,1.6392,77.4746,484.8498,55,943.8863,1410.9734,89.655
2011-01-01,4.18,6.94,14.25,0.241,33.11,10.1,99.4598,278.2669,114.9418,wheat,1.5679,high,loess,confined,6.215,73.4134,397.1866,59,511.0062,1126.1575,73.192
2012-07-10,4.21,5.88,17.066,0.16,33.87,10.2,58.9186,284.9189,61.9795,maize,1.4129,high,loess,unconfined,4.2752,146.8896,477.0248,65,751.6038,1087.4371,48.9491
2013-11-27,4.4,6.4,18.789,0.05,27.59,11.0,52.6268,192.418,151.0419,grass,0.1578,high,clay,confined,8.0467,200.875,1033.4707,47,581.1331,1315.2987,52.0417
2014-09-16,4.1,6.2,16.572,0.229,24.3,10.2,95.9156,219.7606,51.4759,grass,2.9754,high,loess,unconfined,6.0573,58.8772,552.6248,54,808.4661,1779.2541,88.8923
2015-08-24,3.8,6.39,15.032,0.05,19.6695,11.3,24.0274,72.13,81.4617,potatoes,2.1538,high,peat,confined,1.0871,189.4467,487.1284,23,594.4327,1046.5105,64.3629
2015-08-25,3.66,6.4,14.0,0.1,17.0,,27.0314,171.979,42.9294,grass,1.1726,high,clay,confined,1.7121,182.4906,494.9696,22,342.0058,1115.5123,89.0745
2016-10-04,3.2,6.3,11.566,0.05,12.54,10.7,82.7213,274.4642,166.1447,maize,1.7734,medium,sand,confined,2.6571,276.4436,630.6136,40,383.7795,2420.9491,40.2158
2017-10-10,3.1,6.23,10.974,0.05,11.5846,11.6,33.4748,163.9243,43.8095,maize,2.6829,high,loess,unconfined,3.5175,58.1179,560.3042,53,885.4372,1967.8155,69.931
2018-09-10,2.6,6.33,5.774,0.05,11.3655,11.4,81.9304,67.3985,150.1673,maize,0.21,low,peat,unconfined,4.3579,160.4253,468.0498,67,849.9341,1906.6192,70.9571
2019-07-17,2.3776,6.53,2.112193548,0.082,10.392,10.5,34.438,100.1603,147.3014,grass,0.8504,medium,loess,confined,6.7318,171.4258,869.7212,56,606.6871,2077.5161,85.9778
2020-07-07,3.07,5.96,10.036,0.047,17.691,10.6,12.9869,157.3767,45.6263,beets,2.8489,high,clay,unconfined,3.6561,251.7738,303.5911,42,643.9638,1977.978,58.1543
2021-05-26,2.67,6.06,6.557,0.047,12.83,10.2,56.5313,109.3821,121.8892,wheat,0.1456,medium,sand,confined,4.6461,79.3518,978.5816,11,336.923,1795.431,47.6984
2022-06-29,2.18,6.04,1.329,0.047,12.008,10.6,27.7018,148.0731,109.4383,maize,1.7852,medium,sand,confined,9.0131,60.8156,654.7648,31,256.2232,2487.6211,61.7163
2022-06-29,2.18,6.04,1.303,0.047,12.081,10.6,78.2062,133.2405,127.0108,potatoes,1.656,high,clay,unconfined,2.0008,273.3563,314.1417,65,103.5839,1195.304,68.9315
2023-05-30,,6.11,1.414,0.047,14.347,10.4,67.708,129.7323,188.701,potatoes,2.9419,medium,clay,unconfined,4.8996,227.6105,907.9454,59,778.7339,1087.8404,41.9698
1981-09-09,5.8759999999999994,5.1,0.5,0.2,58.0,,93.1242,72.7912,34.4967,grass,1.347,low,sand,confined,3.3402,76.9398,735.3943,26,292.5236,1240.3623,56.2219
1990-10-15,,,,,,,80.469,270.6787,167.6907,grass,2.9297,high,clay,unconfined,8.0875,143.8463,303.7438,25,880.4566,1062.6788,81.9237
1991-09-25,,,,,,,26.2698,223.1766,175.1793,potatoes,0.1338,high,peat,unconfined,0.3795,74.8511,461.8211,67,980.981,1021.6018,82.7249
1992-10-13,,,,,,,82.0142,205.8455,42.7293,grass,1.0845,medium,peat,unconfined,1.7082,219.239,630.7279,19,711.2467,1245.5774,87.3982
1993-10-28,,,,,,,67.7563,201.6174,138.0991,potatoes,0.8803,high,sand,confined,3.0025,287.9578,841.7129,18,947.4429,1858.2219,77.2532
1994-09-27,,,,,,,70.2056,149.1256,146.3822,wheat,0.5241,low,loess,confined,8.7202,287.4923,273.7045,29,925.5315,2334.7147,49.2513
1995-09-13,,,,,,,84.9037,255.8288,118.7599,beets,2.9879,high,loess,unconfined,6.998,89.2256,765.2585,68,279.7993,1740.174,70.5858
1996-07-24,,,,,,,61.6442,282.51,110.5274,maize,2.9192,medium,sand,unconfined,4.1939,161.0569,751.7218,62,884.0791,1999.4971,66.3471
1997-09-04,,,,,,,51.9403,51.4043,77.2073,wheat,0.5177,high,peat,confined,9.1674,89.1831,571.2921,88,745.5258,1269.8363,54.3358
1998-06-11,,,,,,,67.2977,69.7996,144.0347,grass,1.6174,low,peat,unconfined,4.6932,247.9857,760.6948,25,233.4726,1854.3482,48.4746
1999-06-22,,,,,,,36.8162,218.7439,71.3984,wheat,0.3769,medium,loess,confined,1.4661,126.2659,370.9369,8,771.6053,1707.8874,71.5795
2000-08-03,,,,,,,26.4337,109.0167,102.8042,beets,0.4591,medium,peat,unconfined,7.0522,217.2547,687.5522,84,536.149,2098.2413,75.3248
2001-09-28,,,,,,,65.4929,277.9262,174.3265,potatoes,2.1565,low,clay,confined,9.1894,198.9627,1011.9335,92,148.4266,1775.9582,87.8137
2002-08-13,,,,,,,31.0464,216.8533,36.1172,potatoes,2.6144,low,clay,confined,1.0238,244.3533,601.7446,13,789.8465,1418.4413,45.3768
2003-06-03,,,,,,,17.1924,142.0728,115.1066,potatoes,1.8537,high,clay,confined,3.1995,76.0308,363.6855,41,891.1258,2205.6959,76.1332
1981-09-09,3.6159999999999997,6.4,0.1,0.25,31.0,,10.0499,153.8206,107.4933,grass,0.4265,high,peat,unconfined,7.0731,237.3955,546.9416,78,832.947,1761.0547,89.2936
1982-10-12,3.164,6.3,0.1,0.28,33.0,,64.7487,222.7206,88.1267,beets,2.4947,low,sand,unconfined,2.065,188.4683,250.6109,36,108.9757,2312.4247,88.9152
1983-12-13,3.503,6.22,0.1,0.22,41.0,,42.5934,85.241,127.5553,beets,2.6034,medium,clay,confined,3.386,298.9245,279.776,96,631.6645,2033.4965,56.4438
1984-10-24,4.181,6.45,0.1,0.21,44.0,,77.708,270.853,22.8128,grass,1.7243,low,sand,unconfined,6.6718,191.4823,801.2718,92,712.6725,1871.7685,47.4547
1985-11-04,3.819,6.0,0.3,0.21,45.6,,43.7659,51.1929,108.6445,maize,1.309,low,peat,confined,0.4121,154.9776,573.739,22,890.6998,1296.0902,74.6886
1986-11-12,4.463,6.79,0.3,0.21,54.8,,53.7403,294.7367,107.4243,potatoes,1.2826,low,sand,confined,8.4214,234.6248,1141.7635,63,174.9405,1356.382,48.2082
1987-11-23,4.362,6.27,0.3,0.24,52.4,,46.6376,91.9114,112.9002,wheat,2.0168,low,loess,unconfined,0.1189,158.8891,755.6946,22,612.3505,2003.5123,42.2242
1988-10-13,4.734,6.35,0.28,0.24,52.0,,68.5517,235.5278,58.2392,wheat,2.7539,high,peat,unconfined,3.3605,169.3942,438.4628,41,663.3933,1261.5572,45.8674
1989-12-21,4.8469999999999995,6.33,0.28,0.12,55.1,,42.0525,59.9812,57.3674,wheat,2.7324,high,peat,confined,2.5762,287.6343,894.6277,96,457.6199,1693.6206,82.8194
1990-10-15,4.9719999999999995,6.4,0.28,0.25,55.77,,96.7391,157.8572,136.4965,maize,2.3767,medium,loess,confined,7.8465,208.7995,962.4658,21,940.7202,1324.4121,49.7642
1991-09-25,5.04,6.48,0.04,0.24,53.39,,94.2532,207.5784,36.691,grass,1.1265,medium,sand,unconfined,0.3929,96.6687,617.8358,27,369.5764,1066.8541,69.9838
1992-10-13,4.734,6.24,0.02,0.22,48.8,,86.3225,67.5569,75.0659,grass,1.2687,low,peat,confined,8.6976,119.6104,740.2218,67,921.7598,2218.4998,84.1379
1993-10-28,,,0.06,,44.057,10.0,92.827,160.8234,169.5469,potatoes,2.2083,medium,loess,unconfined,4.5116,100.4576,1011.3642,42,241.8938,1732.9888,83.3554
1994-09-27,,,0.081,0.322,47.421,10.3,50.4226,125.7841,38.6775,maize,2.1086,low,clay,unconfined,7.239,280.1753,840.43,86,959.2181,1307.8013,74.9124
1995-09-13,,,0.057,0.322,45.745,9.7,58.2787,174.5609,104.2519,wheat,2.7629,medium,loess,confined,2.4721,154.395,881.4747,36,834.8076,1308.2284,78.1591
1996-07-24,,,0.028,0.266,46.51,10.2,76.7883,176.1441,140.3535,grass,2.3975,high,clay,unconfined,7.1401,242.9475,762.5481,78,480.6858,1573.0917,45.1934
1997-09-04,,,,,,,72.6531,246.3079,45.496,maize,2.9379,medium,peat,unconfined,1.6196,261.9059,904.5203,12,495.6453,2006.2577,50.4559
1998-06-11,,,,,,,90.1611,80.8761,76.2433,beets,0.7424,low,clay,unconfined,6.7433,178.7609,612.3835,74,684.9847,1105.4052,52.2001
1999-06-22,,,,,,,74.4698,70.6799,120.5761,maize,2.7756,medium,peat,confined,6.8461,184.8408,414.2467,81,698.1064,1013.2372,89.3214
2000-08-03,,,0.028,0.238,53.388,10.2,99.8096,150.4726,78.901,potatoes,2.9247,medium,clay,unconfined,9.552,162.1359,672.6424,81,171.3381,1791.7301,66.5073
2001-09-28,,,,,,,41.3655,271.88,39.7888,wheat,2.7252,medium,loess,confined,7.1003,112.2748,962.5928,23,511.2518,1489.1143,49.1959
2002-08-13,,,,,,,84.9698,263.8174,61.8331,grass,0.5094,low,clay,confined,8.44,114.0896,372.2221,54,217.6613,2049.1283,57.411
2003-06-03,,,,,,,72.7871,189.9982,39.6948,grass,2.8301,medium,peat,confined,0.7591,261.138,215.1766,41,357.4778,1746.6397,58.0092
2004-09-07,,,0.01,0.34,59.6,11.2,72.2248,272.1935,197.04,beets,2.2976,high,peat,confined,6.0213,153.8638,490.3088,16,954.232,1504.5307,56.9201
2006-05-02,,,0.2,0.38,56.0,,39.3252,251.3359,62.4167,beets,1.1491,medium,peat,unconfined,3.675,222.1531,399.9313,2,729.8533,1445.8133,73.4564
2008-10-20,6.55,6.45,0.02,0.249,52.72,10.6,80.7042,119.4849,115.4997,beets,1.4205,low,loess,unconfined,3.0226,264.9376,788.3009,50,385.4466,1285.3177,56.8444
2009-11-05,6.32,6.53,0.014,0.25,51.2,10.7,91.0338,92.5266,97.1339,potatoes,0.2884,low,clay,confined,1.701,83.4923,319.4128,71,164.4515,1451.9598,45.6945
2010-09-14,6.01,6.7,0.447,0.273,47.81,12.0,29.6694,125.2891,122.5124,wheat,1.296,high,sand,unconfined,2.4109,280.9618,288.7986,24,662.7645,1296.846,40.6513
2011-08-01,6.83,6.64,0.355,0.265,44.16,10.2,66.2947,106.7795,109.6564,beets,0.8173,medium,clay,unconfined,6.0759,256.276,256.9301,18,533.7111,2304.4738,83.9824
2012-07-10,6.12,6.4,0.02,0.249,47.99,10.5,45.2921,205.6797,150.8891,wheat,2.1862,low,peat,unconfined,7.4114,146.8076,822.7607,66,174.7456,1893.1494,66.7083
2013-11-27,6.0,6.8,0.07,0.319,45.63,10.7,99.0593,196.2248,177.1425,wheat,1.7383,medium,peat,confined,5.1955,210.1965,446.1639,83,892.2759,1579.1864,84.9302
2014-08-26,6.0,6.42,0.07,0.328,47.8102,11.0,53.095,199.6093,71.3539,beets,2.8087,low,clay,unconfined,3.883,160.2505,212.7429,61,612.563,1005.4434,77.1522
2015-08-24,6.3,6.47,0.07,0.306,47.2499,11.2,30.5488,97.3259,53.0492,wheat,1.8951,medium,loess,confined,8.2915,208.841,571.8401,61,432.5566,2218.6189,56.722
2015-08-25,6.29,6.2,0.05,0.29,43.0,,44.3672,247.9657,197.1812,grass,2.3559,high,loess,unconfined,5.8171,256.6579,357.1016,58,105.6401,1408.4974,57.2139
2016-10-04,6.6,6.6,0.07,0.274,39.89,10.6,68.8455,158.4065,175.893,wheat,2.4568,high,clay,confined,8.1005,164.1061,603.7811,6,129.8866,2346.3746,81.0276
2017-10-10,6.4,6.66,0.07,0.334,41.9234,11.6,16.848,168.113,85.5053,wheat,0.2952,high,clay,unconfined,3.8406,106.7325,462.4863,63,991.1511,2282.5439,71.4783
2020-07-07,6.21,6.59,0.029,0.227,32.784,10.5,64.3242,299.2405,181.0616,grass,2.4803,medium,peat,confined,6.3899,204.9024,985.8684,60,224.4857,1260.7394,67.1779
1981-10-05,7.458,6.6,0.1,2.2,78.0,,93.8102,120.5679,140.6983,grass,0.5751,low,peat,confined,9.6098,271.353,961.4887,32,743.4713,2298.0649,87.1675
1982-10-06,7.458,6.6,0.1,0.84,90.0,,86.5327,148.5345,98.7357,maize,0.7386,high,clay,confined,0.7393,208.0638,992.1278,82,742.8294,1527.5309,87.102
1983-12-13,7.458,6.56,0.1,2.0,87.0,,16.0906,219.1158,177.216,maize,1.555,high,clay,unconfined,6.7562,298.8298,866.921,98,668.1574,2432.3649,44.0912
